District,RentType,Area,Price,UnitPrice,HouseFloor,BuldFloor,ElevatorFlag,CommunityID,Geometry
HZ,Whole,100,6500,65,M,13,1,1028,"23 5m 58.8698s N, 113 18m 26.8322s E"
ZC,Whole,106,3500,33,H,24,1,2202,"23 9m 8.18689s N, 113 34m 39.5843s E"
BY,Whole,92,3700,40,L,9,0,2203,"23 10m 52.3297s N, 113 18m 45.2373s E"
BY,Shared,35,1300,37,M,9,0,2203,"23 10m 52.3297s N, 113 18m 45.2373s E"
BY,Whole,40,1300,32,H,6,0,2204,"23 11m 57.8526s N, 113 19m 13.436s E"
PY,Whole,78,2300,29,M,7,0,2205,"22 56m 39.5023s N, 113 23m 37.7358s E"
ZC,Whole,115,2500,21,M,27,1,1123,"23 17m 41.1256s N, 113 48m 14.2155s E"
ZC,Whole,80,2500,31,M,18,1,1123,"23 17m 41.1256s N, 113 48m 14.2155s E"
ZC,Whole,109,2500,22,H,27,1,1123,"23 17m 41.1256s N, 113 48m 14.2155s E"
ZC,Whole,88,2000,22,M,32,1,1123,"23 17m 41.1256s N, 113 48m 14.2155s E"
BY,Whole,105,3500,33,M,17,1,416,"23 12m 0.152818s N, 113 15m 8.1032s E"
BY,Whole,84,2800,33,L,17,1,416,"23 12m 0.152818s N, 113 15m 8.1032s E"
BY,Whole,83,3200,38,M,17,1,416,"23 12m 0.152818s N, 113 15m 8.1032s E"
BY,Whole,81,3200,39,M,17,1,416,"23 12m 0.152818s N, 113 15m 8.1032s E"
LW,Whole,62,3200,51,M,32,1,947,"23 8m 17.2523s N, 113 13m 26.1075s E"
LW,Shared,12,1590,132,32,34,1,947,"23 8m 17.2523s N, 113 13m 26.1075s E"
LW,Whole,99,4700,47,L,33,1,947,"23 8m 17.2523s N, 113 13m 26.1075s E"
LW,Whole,68,3700,54,H,32,1,947,"23 8m 17.2523s N, 113 13m 26.1075s E"
LW,Whole,68,3700,54,H,32,1,947,"23 8m 17.2523s N, 113 13m 26.1075s E"
LW,Whole,98,4500,45,L,34,1,947,"23 8m 17.2523s N, 113 13m 26.1075s E"
TH,Whole,130,7000,53,L,26,1,639,"23 8m 51.1565s N, 113 25m 22.7708s E"
HP,Whole,65,2500,38,M,34,1,620,"23 12m 49.4291s N, 113 31m 9.82355s E"
HP,Whole,12,400,33,B,0,0,620,"23 12m 49.4291s N, 113 31m 9.82355s E"
HP,Whole,82,3400,41,L,35,1,620,"23 12m 49.4291s N, 113 31m 9.82355s E"
HP,Whole,84,3200,38,M,34,1,620,"23 12m 49.4291s N, 113 31m 9.82355s E"
HP,Whole,65,2500,38,M,35,1,620,"23 12m 49.4291s N, 113 31m 9.82355s E"
TH,Whole,87,5000,57,L,9,0,663,"23 7m 37.6922s N, 113 21m 48.59s E"
TH,Whole,81,3600,44,M,8,0,663,"23 7m 37.6922s N, 113 21m 48.59s E"
TH,Whole,58,2800,48,H,9,0,663,"23 7m 37.6922s N, 113 21m 48.59s E"
BY,Whole,98,1950,19,M,9,1,2212,"23 10m 3.83883s N, 113 16m 6.34372s E"
TH,Whole,76,3600,47,M,9,1,2213,"23 10m 16.9668s N, 113 20m 43.8255s E"
TH,Whole,50,3000,60,H,9,1,2213,"23 10m 16.9668s N, 113 20m 43.8255s E"
TH,Whole,41,3200,78,L,9,1,2213,"23 10m 16.9668s N, 113 20m 43.8255s E"
PY,Whole,69,2500,36,M,8,0,1159,"23 1m 36.3669s N, 113 18m 25.718s E"
PY,Whole,70,900,12,H,7,0,2215,"22 57m 9.23106s N, 113 22m 34.2946s E"
LW,Whole,98,5000,51,L,9,0,2216,"23 7m 56.8195s N, 113 13m 57.8302s E"
PY,Shared,10,1290,129,6,7,0,636,"23 2m 53.2909s N, 113 17m 50.9675s E"
PY,Whole,86,3500,40,H,6,0,636,"23 2m 53.2909s N, 113 17m 50.9675s E"
PY,Shared,12,1430,119,5,6,0,636,"23 2m 53.2909s N, 113 17m 50.9675s E"
PY,Whole,70,3500,50,L,7,0,636,"23 2m 53.2909s N, 113 17m 50.9675s E"
PY,Whole,91,3500,38,H,6,0,636,"23 2m 53.2909s N, 113 17m 50.9675s E"
PY,Whole,80,4000,50,L,7,0,636,"23 2m 53.2909s N, 113 17m 50.9675s E"
HP,Whole,40,2500,62,M,16,1,2218,"23 11m 0.921678s N, 113 28m 10.0212s E"
HP,Whole,148,5000,33,M,16,1,2218,"23 11m 0.921678s N, 113 28m 10.0212s E"
TH,Whole,47,3000,63,L,28,1,155,"23 8m 19.8675s N, 113 21m 43.5079s E"
TH,Whole,89,4500,50,M,28,1,155,"23 8m 19.8675s N, 113 21m 43.5079s E"
TH,Whole,66,3500,53,M,28,1,155,"23 8m 19.8675s N, 113 21m 43.5079s E"
TH,Whole,35,3000,85,M,7,0,155,"23 8m 19.8675s N, 113 21m 43.5079s E"
TH,Whole,44,3500,79,L,28,1,155,"23 8m 19.8675s N, 113 21m 43.5079s E"
TH,Whole,104,6000,57,L,23,1,155,"23 8m 19.8675s N, 113 21m 43.5079s E"
PY,Whole,90,3800,42,M,7,0,2220,"23 1m 49.1701s N, 113 18m 43.9769s E"
BY,Whole,72,3000,41,L,9,1,2221,"23 10m 12.6388s N, 113 15m 52.6914s E"
PY,Whole,80,2000,25,H,6,0,1376,"22 57m 39.6386s N, 113 19m 15.4161s E"
PY,Whole,61,2400,39,M,6,0,1376,"22 57m 39.6386s N, 113 19m 15.4161s E"
HZ,Whole,42,3000,71,L,15,1,2223,"23 5m 17.3498s N, 113 18m 55.1295s E"
ZC,Whole,123,2200,17,M,15,1,2224,"23 7m 8.00605s N, 113 35m 28.4583s E"
ZC,Whole,70,1200,17,M,8,0,2224,"23 7m 8.00605s N, 113 35m 28.4583s E"
ZC,Whole,79,2000,25,H,26,1,795,"23 16m 51.9972s N, 113 50m 26.1334s E"
ZC,Whole,80,2000,25,H,26,1,795,"23 16m 51.9972s N, 113 50m 26.1334s E"
LW,Whole,25,1800,72,L,24,0,2226,"23 7m 29.01s N, 113 14m 27.8865s E"
PY,Whole,41,2200,53,H,5,0,2227,"22 57m 18.6879s N, 113 21m 0.152388s E"
PY,Whole,41,2500,60,H,5,0,2227,"22 57m 18.6879s N, 113 21m 0.152388s E"
PY,Whole,80,2100,26,H,5,0,2227,"22 57m 18.6879s N, 113 21m 0.152388s E"
TH,Whole,86,4500,52,H,13,1,2228,"23 7m 29.4406s N, 113 22m 46.4947s E"
TH,Whole,118,5000,42,M,13,1,2228,"23 7m 29.4406s N, 113 22m 46.4947s E"
TH,Whole,88,3500,39,L,13,1,2228,"23 7m 29.4406s N, 113 22m 46.4947s E"
TH,Whole,70,4000,57,H,14,1,2228,"23 7m 29.4406s N, 113 22m 46.4947s E"
LW,Whole,75,4800,64,M,26,1,29,"23 7m 39.0343s N, 113 13m 56.1276s E"
LW,Whole,130,7500,57,M,26,1,29,"23 7m 39.0343s N, 113 13m 56.1276s E"
LW,Shared,8,1560,195,14,25,0,29,"23 7m 39.0343s N, 113 13m 56.1276s E"
LW,Whole,64,4500,70,H,26,1,29,"23 7m 39.0343s N, 113 13m 56.1276s E"
LW,Whole,67,5000,74,L,26,1,29,"23 7m 39.0343s N, 113 13m 56.1276s E"
NS,Whole,70,2800,40,H,3,0,2230,"22 48m 5.93723s N, 113 32m 5.82302s E"
NS,Whole,70,2800,40,H,3,0,2230,"22 48m 5.93723s N, 113 32m 5.82302s E"
NS,Whole,368,14720,40,L,3,0,2230,"22 48m 5.93723s N, 113 32m 5.82302s E"
NS,Whole,70,2800,40,H,3,0,2230,"22 48m 5.93723s N, 113 32m 5.82302s E"
NS,Whole,70,2800,40,H,3,0,2230,"22 48m 5.93723s N, 113 32m 5.82302s E"
NS,Whole,70,2800,40,H,3,0,2230,"22 48m 5.93723s N, 113 32m 5.82302s E"
NS,Whole,70,2800,40,H,3,0,2230,"22 48m 5.93723s N, 113 32m 5.82302s E"
NS,Whole,70,2800,40,H,3,0,2230,"22 48m 5.93723s N, 113 32m 5.82302s E"
NS,Whole,70,2800,40,H,3,0,2230,"22 48m 5.93723s N, 113 32m 5.82302s E"
NS,Whole,70,2800,40,L,3,0,2230,"22 48m 5.93723s N, 113 32m 5.82302s E"
NS,Whole,70,2800,40,L,3,0,2230,"22 48m 5.93723s N, 113 32m 5.82302s E"
NS,Whole,70,2800,40,H,3,0,2230,"22 48m 5.93723s N, 113 32m 5.82302s E"
NS,Whole,70,2800,40,H,3,0,2230,"22 48m 5.93723s N, 113 32m 5.82302s E"
LW,Whole,70,3500,50,M,22,1,2231,"23 4m 44.9506s N, 113 12m 26.1193s E"
LW,Whole,53,3500,66,M,22,1,2231,"23 4m 44.9506s N, 113 12m 26.1193s E"
HZ,Whole,39,2600,66,L,9,1,2232,"23 5m 2.34904s N, 113 16m 20.0606s E"
BY,Whole,150,5000,33,L,39,1,2233,"23 10m 28.8287s N, 113 12m 21.3843s E"
BY,Whole,153,5500,35,L,39,1,2233,"23 10m 28.8287s N, 113 12m 21.3843s E"
YX,Whole,55,4800,87,M,9,0,516,"23 8m 35.3961s N, 113 17m 5.61187s E"
YX,Whole,76,4300,56,M,9,0,516,"23 8m 35.3961s N, 113 17m 5.61187s E"
YX,Whole,36,2900,80,M,12,0,516,"23 8m 35.3961s N, 113 17m 5.61187s E"
YX,Whole,48,4000,83,M,9,0,516,"23 8m 35.3961s N, 113 17m 5.61187s E"
YX,Whole,90,5800,64,H,9,0,516,"23 8m 35.3961s N, 113 17m 5.61187s E"
YX,Whole,44,3500,79,L,3,0,516,"23 8m 35.3961s N, 113 17m 5.61187s E"
YX,Whole,59,4200,71,M,8,0,516,"23 8m 35.3961s N, 113 17m 5.61187s E"
ZC,Whole,108,2300,21,M,11,1,239,"23 8m 7.70311s N, 113 37m 9.5388s E"
ZC,Whole,80,1800,22,M,11,1,239,"23 8m 7.70311s N, 113 37m 9.5388s E"
ZC,Whole,88,2500,28,H,11,1,239,"23 8m 7.70311s N, 113 37m 9.5388s E"
ZC,Whole,115,1600,13,H,11,1,239,"23 8m 7.70311s N, 113 37m 9.5388s E"
LW,Whole,85,5500,64,M,25,1,809,"23 7m 40.7196s N, 113 14m 41.1289s E"
LW,Whole,90,5000,55,M,25,1,809,"23 7m 40.7196s N, 113 14m 41.1289s E"
NS,Whole,80,2000,25,M,14,1,2237,"22 47m 35.486s N, 113 31m 56.5048s E"
NS,Whole,93,2300,24,H,15,1,2237,"22 47m 35.486s N, 113 31m 56.5048s E"
NS,Whole,93,2300,24,H,10,1,2237,"22 47m 35.486s N, 113 31m 56.5048s E"
NS,Whole,78,2100,26,L,15,1,2237,"22 47m 35.486s N, 113 31m 56.5048s E"
HZ,Whole,60,3000,50,H,8,0,1306,"23 4m 56.1452s N, 113 16m 56.3187s E"
HZ,Whole,90,3500,38,H,9,0,1306,"23 4m 56.1452s N, 113 16m 56.3187s E"
TH,Whole,50,3500,70,H,8,0,2239,"23 7m 52.6544s N, 113 19m 35.4718s E"
TH,Whole,70,4400,62,M,8,0,2239,"23 7m 52.6544s N, 113 19m 35.4718s E"
HZ,Whole,71,6300,88,H,18,1,2240,"23 5m 54.1472s N, 113 18m 59.4815s E"
HZ,Whole,75,6500,86,H,18,1,2240,"23 5m 54.1472s N, 113 18m 59.4815s E"
LW,Whole,70,4500,64,L,15,1,203,"23 8m 39.4797s N, 113 14m 2.41988s E"
LW,Whole,60,3800,63,H,15,1,203,"23 8m 39.4797s N, 113 14m 2.41988s E"
LW,Whole,68,3750,55,L,14,1,203,"23 8m 39.4797s N, 113 14m 2.41988s E"
LW,Whole,93,4500,48,H,15,1,203,"23 8m 39.4797s N, 113 14m 2.41988s E"
YX,Whole,57,4500,78,L,6,0,54,"23 7m 34.3948s N, 113 18m 8.71554s E"
YX,Whole,57,3300,57,M,7,0,54,"23 7m 34.3948s N, 113 18m 8.71554s E"
YX,Whole,85,5600,65,H,9,0,54,"23 7m 34.3948s N, 113 18m 8.71554s E"
YX,Whole,65,4000,61,M,9,0,54,"23 7m 34.3948s N, 113 18m 8.71554s E"
YX,Whole,57,3200,56,L,7,0,54,"23 7m 34.3948s N, 113 18m 8.71554s E"
YX,Whole,58,3300,56,H,7,0,54,"23 7m 34.3948s N, 113 18m 8.71554s E"
LW,Whole,105,3800,36,H,9,0,1405,"23 7m 56.8195s N, 113 13m 57.8302s E"
LW,Whole,61,3500,57,M,9,0,1405,"23 7m 56.8195s N, 113 13m 57.8302s E"
LW,Whole,55,3200,58,L,9,1,1405,"23 7m 56.8195s N, 113 13m 57.8302s E"
PY,Whole,85,5500,64,H,41,1,1119,"23 0m 34.2277s N, 113 20m 33.8009s E"
PY,Whole,60,4400,73,M,41,1,1119,"23 0m 34.2277s N, 113 20m 33.8009s E"
PY,Whole,60,4400,73,M,41,1,1119,"23 0m 34.2277s N, 113 20m 33.8009s E"
PY,Whole,50,3000,60,L,41,1,1119,"23 0m 34.2277s N, 113 20m 33.8009s E"
PY,Whole,32,2000,62,M,41,1,1119,"23 0m 34.2277s N, 113 20m 33.8009s E"
PY,Whole,81,4800,59,M,41,1,1119,"23 0m 34.2277s N, 113 20m 33.8009s E"
PY,Whole,120,6000,50,M,24,1,856,"23 1m 5.20216s N, 113 18m 45.1584s E"
PY,Whole,92,5300,57,H,24,1,856,"23 1m 5.20216s N, 113 18m 45.1584s E"
BY,Whole,80,2800,35,H,3,0,480,"23 10m 5.72028s N, 113 16m 12.2138s E"
BY,Whole,90,2800,31,H,6,0,480,"23 10m 5.72028s N, 113 16m 12.2138s E"
BY,Whole,80,3000,37,L,8,0,480,"23 10m 5.72028s N, 113 16m 12.2138s E"
BY,Whole,75,3000,40,M,6,0,480,"23 10m 5.72028s N, 113 16m 12.2138s E"
LW,Whole,60,3200,53,L,9,0,983,"23 7m 14.983s N, 113 14m 42.2036s E"
LW,Whole,64,3300,51,M,9,0,983,"23 7m 14.983s N, 113 14m 42.2036s E"
LW,Whole,48,3000,62,H,2,0,983,"23 7m 14.983s N, 113 14m 42.2036s E"
HD,Whole,83,2000,24,L,19,1,13,"23 27m 32.0252s N, 113 21m 7.39515s E"
HD,Whole,82,1660,20,L,19,1,13,"23 27m 32.0252s N, 113 21m 7.39515s E"
HD,Whole,84,2200,26,H,19,1,13,"23 27m 32.0252s N, 113 21m 7.39515s E"
HD,Whole,41,1300,31,M,19,1,13,"23 27m 32.0252s N, 113 21m 7.39515s E"
HD,Whole,42,1100,26,L,19,1,13,"23 27m 32.0252s N, 113 21m 7.39515s E"
TH,Whole,108,6500,60,L,15,1,2249,"23 9m 25.7823s N, 113 19m 37.2402s E"
YX,Whole,120,5500,45,H,7,0,2250,"23 7m 56.0982s N, 113 17m 12.506s E"
TH,Whole,70,8000,114,L,33,0,1143,"23 7m 13.4022s N, 113 19m 8.51897s E"
HZ,Whole,144,6000,41,L,18,1,2252,"23 4m 4.8193s N, 113 17m 22.6873s E"
HZ,Shared,8,1590,198,11,18,1,2252,"23 4m 4.8193s N, 113 17m 22.6873s E"
HZ,Whole,97,5000,51,H,18,1,2252,"23 4m 4.8193s N, 113 17m 22.6873s E"
NS,Whole,106,2500,23,H,18,1,2253,"22 47m 32.8213s N, 113 32m 26.3409s E"
NS,Whole,133,2500,18,H,18,1,2253,"22 47m 32.8213s N, 113 32m 26.3409s E"
NS,Whole,316,6000,18,L,3,0,2253,"22 47m 32.8213s N, 113 32m 26.3409s E"
NS,Whole,362,6000,16,L,3,0,2253,"22 47m 32.8213s N, 113 32m 26.3409s E"
LW,Whole,37,3000,81,L,27,1,2254,"23 4m 20.4215s N, 113 14m 23.4664s E"
TH,Whole,102,5700,55,H,17,1,2255,"23 7m 32.2387s N, 113 21m 47.2459s E"
TH,Whole,55,3800,69,M,17,1,2255,"23 7m 32.2387s N, 113 21m 47.2459s E"
PY,Whole,87,3000,34,H,4,0,2256,"22 58m 1.16728s N, 113 19m 29.1672s E"
TH,Whole,88,8500,96,M,21,1,801,"23 7m 11.4514s N, 113 18m 43.384s E"
TH,Whole,100,10000,100,21,21,1,801,"23 7m 11.4514s N, 113 18m 43.384s E"
TH,Whole,99,8400,84,H,21,1,801,"23 7m 11.4514s N, 113 18m 43.384s E"
TH,Whole,70,3600,51,M,9,0,2258,"23 7m 25.5054s N, 113 21m 50.1185s E"
TH,Whole,162,11000,67,H,33,1,496,"23 7m 21.9283s N, 113 18m 38.5076s E"
TH,Whole,80,6600,82,H,33,1,496,"23 7m 21.9283s N, 113 18m 38.5076s E"
TH,Whole,94,4600,48,H,18,1,154,"23 8m 28.5392s N, 113 19m 43.0857s E"
TH,Whole,80,5500,68,M,8,1,154,"23 8m 28.5392s N, 113 19m 43.0857s E"
TH,Whole,73,4200,57,M,8,1,154,"23 8m 28.5392s N, 113 19m 43.0857s E"
TH,Whole,20,1530,76,L,18,1,154,"23 8m 28.5392s N, 113 19m 43.0857s E"
YX,Whole,30,3800,126,L,1,0,2261,"23 8m 17.9706s N, 113 17m 23.1268s E"
LW,Whole,80,2500,31,M,9,0,1189,"23 5m 7.86336s N, 113 14m 32.8507s E"
LW,Whole,36,1500,41,M,7,0,1189,"23 5m 7.86336s N, 113 14m 32.8507s E"
LW,Whole,68,3200,47,H,9,0,2263,"23 7m 34.7877s N, 113 14m 23.3561s E"
HP,Whole,78,3200,41,M,33,1,685,"23 9m 42.2778s N, 113 31m 37.381s E"
HP,Whole,120,4400,36,M,44,1,685,"23 9m 42.2778s N, 113 31m 37.381s E"
HZ,Whole,110,8200,74,L,32,1,2265,"23 6m 12.7704s N, 113 17m 14.8999s E"
LW,Shared,17,2090,122,19,26,0,2266,"23 8m 4.65147s N, 113 12m 34.6244s E"
TH,Whole,106,3800,35,M,9,0,2267,"23 8m 11.5601s N, 113 21m 52.4052s E"
LW,Whole,76,3600,47,L,20,1,2268,"23 4m 40.2023s N, 113 11m 54.3305s E"
PY,Whole,48,3000,62,H,22,1,287,"22 58m 33.4773s N, 113 21m 33.8754s E"
PY,Whole,48,3000,62,H,22,1,287,"22 58m 33.4773s N, 113 21m 33.8754s E"
PY,Whole,48,3000,62,H,22,1,287,"22 58m 33.4773s N, 113 21m 33.8754s E"
PY,Whole,48,3000,62,H,22,1,287,"22 58m 33.4773s N, 113 21m 33.8754s E"
PY,Whole,49,3000,61,M,22,1,287,"22 58m 33.4773s N, 113 21m 33.8754s E"
PY,Whole,49,3200,65,H,22,1,287,"22 58m 33.4773s N, 113 21m 33.8754s E"
PY,Whole,50,3300,66,M,22,1,287,"22 58m 33.4773s N, 113 21m 33.8754s E"
PY,Whole,50,3000,60,H,22,1,287,"22 58m 33.4773s N, 113 21m 33.8754s E"
PY,Whole,47,2500,53,M,22,1,287,"22 58m 33.4773s N, 113 21m 33.8754s E"
PY,Whole,48,3100,64,L,22,1,287,"22 58m 33.4773s N, 113 21m 33.8754s E"
PY,Whole,20,700,35,M,19,1,2270,"22 56m 47.1477s N, 113 21m 35.4246s E"
PY,Whole,73,2300,31,M,19,1,2270,"22 56m 47.1477s N, 113 21m 35.4246s E"
BY,Whole,48,3000,62,H,15,1,695,"23 10m 44.9048s N, 113 14m 58.1808s E"
TH,Whole,125,5500,44,H,9,0,775,"23 7m 51.8701s N, 113 19m 3.06265s E"
TH,Whole,30,2300,76,L,9,1,775,"23 7m 51.8701s N, 113 19m 3.06265s E"
TH,Whole,41,3500,85,H,9,0,775,"23 7m 51.8701s N, 113 19m 3.06265s E"
YX,Whole,135,6800,50,H,16,1,2273,"23 8m 12.2316s N, 113 14m 25.7663s E"
TH,Whole,50,4500,90,H,6,0,2274,"23 8m 58.2206s N, 113 19m 24.0501s E"
LW,Whole,48,2200,45,H,9,0,1149,"23 6m 11.3508s N, 113 14m 5.04115s E"
TH,Whole,90,4500,50,M,12,1,1204,"23 7m 18.6651s N, 113 21m 12.4376s E"
PY,Whole,36,2700,75,H,10,1,224,"22 57m 18.6879s N, 113 21m 0.152388s E"
PY,Whole,50,2000,40,M,10,1,224,"22 57m 18.6879s N, 113 21m 0.152388s E"
PY,Whole,50,2500,50,L,10,1,224,"22 57m 18.6879s N, 113 21m 0.152388s E"
PY,Whole,51,2300,45,M,10,1,224,"22 57m 18.6879s N, 113 21m 0.152388s E"
TH,Whole,41,5500,134,L,43,1,160,"23 7m 22.418s N, 113 19m 28.6767s E"
TH,Whole,80,6800,85,M,43,1,160,"23 7m 22.418s N, 113 19m 28.6767s E"
TH,Whole,43,6200,144,H,43,1,160,"23 7m 22.418s N, 113 19m 28.6767s E"
TH,Whole,43,5500,127,M,43,1,160,"23 7m 22.418s N, 113 19m 28.6767s E"
TH,Whole,64,4100,64,M,43,1,160,"23 7m 22.418s N, 113 19m 28.6767s E"
TH,Whole,40,5200,130,8,43,1,160,"23 7m 22.418s N, 113 19m 28.6767s E"
TH,Whole,42,4350,103,40,50,1,160,"23 7m 22.418s N, 113 19m 28.6767s E"
TH,Whole,40,4400,110,41,43,1,160,"23 7m 22.418s N, 113 19m 28.6767s E"
TH,Whole,42,5000,119,M,43,1,160,"23 7m 22.418s N, 113 19m 28.6767s E"
TH,Whole,101,10000,99,M,48,1,160,"23 7m 22.418s N, 113 19m 28.6767s E"
ZC,Whole,89,2000,22,L,18,1,1036,"23 17m 2.41972s N, 113 50m 12.4883s E"
ZC,Whole,81,1300,16,M,18,1,1036,"23 17m 2.41972s N, 113 50m 12.4883s E"
ZC,Whole,80,2000,25,L,26,1,1036,"23 17m 2.41972s N, 113 50m 12.4883s E"
PY,Whole,50,2200,44,H,12,1,2280,"22 54m 25.8262s N, 113 21m 27.1064s E"
TH,Whole,68,2000,29,M,6,0,2281,"23 10m 24.4173s N, 113 19m 5.4307s E"
PY,Whole,47,2000,42,L,20,1,1261,"22 58m 10.9062s N, 113 18m 55.8444s E"
PY,Whole,54,2100,38,M,29,1,250,"22 54m 59.1265s N, 113 22m 13.3217s E"
PY,Whole,36,1800,50,H,29,1,250,"22 54m 59.1265s N, 113 22m 13.3217s E"
PY,Whole,82,2800,34,L,29,1,250,"22 54m 59.1265s N, 113 22m 13.3217s E"
PY,Whole,52,2200,42,H,29,1,250,"22 54m 59.1265s N, 113 22m 13.3217s E"
PY,Whole,36,1600,44,L,29,1,250,"22 54m 59.1265s N, 113 22m 13.3217s E"
LW,Whole,125,5200,41,M,9,0,2284,"23 5m 42.1085s N, 113 13m 38.0475s E"
HZ,Whole,85,4800,56,M,9,0,731,"23 5m 56.8924s N, 113 21m 54.8086s E"
HZ,Shared,8,1590,198,5,9,0,731,"23 5m 56.8924s N, 113 21m 54.8086s E"
YX,Whole,50,3800,76,H,6,0,1421,"23 7m 53.8156s N, 113 15m 38.3777s E"
HZ,Whole,50,2500,50,H,9,0,2287,"23 5m 49.2066s N, 113 14m 59.8925s E"
TH,Whole,75,7500,100,L,33,1,2288,"23 7m 2.17714s N, 113 19m 52.7126s E"
TH,Whole,75,6000,80,M,32,1,2288,"23 7m 2.17714s N, 113 19m 52.7126s E"
HZ,Whole,100,4016,40,H,33,1,2289,"23 6m 14.831s N, 113 16m 45.6923s E"
BY,Whole,62,2600,41,L,8,0,2290,"23 9m 16.3887s N, 113 12m 59.7067s E"
BY,Whole,76,1500,19,H,9,0,2290,"23 9m 16.3887s N, 113 12m 59.7067s E"
TH,Whole,60,2600,43,H,9,0,2291,"23 7m 18.5574s N, 113 23m 52.9064s E"
HD,Whole,60,1800,30,H,9,1,408,"23 24m 39.5695s N, 113 13m 55.8498s E"
HD,Whole,83,1629,19,H,9,1,408,"23 24m 39.5695s N, 113 13m 55.8498s E"
HD,Whole,83,1700,20,M,9,1,408,"23 24m 39.5695s N, 113 13m 55.8498s E"
HD,Whole,80,1700,21,H,9,1,408,"23 24m 39.5695s N, 113 13m 55.8498s E"
HD,Whole,58,1600,27,M,9,1,408,"23 24m 39.5695s N, 113 13m 55.8498s E"
HD,Whole,82,2500,30,H,19,1,2293,"23 22m 37.4931s N, 113 12m 43.9448s E"
NS,Whole,53,1500,28,H,31,1,2294,"22 48m 14.4944s N, 113 31m 32.8615s E"
NS,Whole,53,1500,28,H,31,1,2294,"22 48m 14.4944s N, 113 31m 32.8615s E"
NS,Whole,53,1500,28,H,31,1,2294,"22 48m 14.4944s N, 113 31m 32.8615s E"
NS,Whole,53,1500,28,H,31,1,2294,"22 48m 14.4944s N, 113 31m 32.8615s E"
NS,Whole,53,1500,28,H,31,1,2294,"22 48m 14.4944s N, 113 31m 32.8615s E"
NS,Whole,89,2700,30,H,31,1,2294,"22 48m 14.4944s N, 113 31m 32.8615s E"
NS,Whole,53,1500,28,H,31,1,2294,"22 48m 14.4944s N, 113 31m 32.8615s E"
NS,Whole,53,1700,32,M,31,1,2294,"22 48m 14.4944s N, 113 31m 32.8615s E"
NS,Whole,53,1700,32,M,31,1,2294,"22 48m 14.4944s N, 113 31m 32.8615s E"
NS,Whole,53,1800,33,L,31,1,2294,"22 48m 14.4944s N, 113 31m 32.8615s E"
NS,Whole,39,1300,33,M,31,1,2294,"22 48m 14.4944s N, 113 31m 32.8615s E"
HP,Whole,62,3400,54,L,33,1,1300,"23 6m 14.8311s N, 113 27m 31.1848s E"
HP,Whole,63,4000,63,H,34,1,1300,"23 6m 14.8311s N, 113 27m 31.1848s E"
HP,Whole,37,2500,67,L,34,1,1300,"23 6m 14.8311s N, 113 27m 31.1848s E"
HP,Whole,63,3500,55,M,33,1,1300,"23 6m 14.8311s N, 113 27m 31.1848s E"
HP,Whole,34,2700,79,L,34,1,1300,"23 6m 14.8311s N, 113 27m 31.1848s E"
TH,Whole,87,6000,68,H,18,1,529,"23 9m 17.2356s N, 113 19m 54.2052s E"
PY,Whole,55,2600,47,H,12,1,692,"23 1m 56.2478s N, 113 17m 7.79565s E"
PY,Whole,55,2500,45,L,12,1,692,"23 1m 56.2478s N, 113 17m 7.79565s E"
YX,Whole,25,2200,88,H,21,1,2298,"23 7m 15.7735s N, 113 15m 21.8562s E"
YX,Whole,15,1200,80,H,21,1,2298,"23 7m 15.7735s N, 113 15m 21.8562s E"
YX,Whole,35,2500,71,M,21,1,2298,"23 7m 15.7735s N, 113 15m 21.8562s E"
YX,Whole,25,2300,92,M,21,1,2298,"23 7m 15.7735s N, 113 15m 21.8562s E"
HZ,Whole,89,6800,76,M,31,1,161,"23 5m 28.3111s N, 113 16m 12.2828s E"
HZ,Whole,90,7800,86,H,31,1,161,"23 5m 28.3111s N, 113 16m 12.2828s E"
HZ,Whole,90,2950,32,M,31,1,161,"23 5m 28.3111s N, 113 16m 12.2828s E"
HD,Whole,100,4300,43,H,21,1,198,"23 24m 33.5581s N, 113 13m 28.135s E"
HD,Whole,100,5000,50,M,22,1,198,"23 24m 33.5581s N, 113 13m 28.135s E"
HD,Whole,106,6000,56,H,21,1,198,"23 24m 33.5581s N, 113 13m 28.135s E"
TH,Whole,75,6400,85,L,33,1,149,"23 7m 3.4197s N, 113 19m 50.2623s E"
TH,Whole,72,6800,94,L,33,1,149,"23 7m 3.4197s N, 113 19m 50.2623s E"
TH,Whole,60,6000,100,M,26,1,149,"23 7m 3.4197s N, 113 19m 50.2623s E"
PY,Whole,108,2500,23,H,7,1,2302,"22 57m 37.2869s N, 113 25m 43.1687s E"
PY,Whole,79,2000,25,L,7,0,2302,"22 57m 37.2869s N, 113 25m 43.1687s E"
PY,Whole,94,2500,26,M,7,0,2302,"22 57m 37.2869s N, 113 25m 43.1687s E"
ZC,Whole,71,1000,14,H,18,0,2303,"23 11m 19.2314s N, 113 45m 50.1546s E"
ZC,Whole,90,1200,13,H,18,0,2303,"23 11m 19.2314s N, 113 45m 50.1546s E"
ZC,Whole,120,1600,13,M,18,0,2303,"23 11m 19.2314s N, 113 45m 50.1546s E"
YX,Whole,63,3500,55,L,9,0,2304,"23 7m 26.8542s N, 113 16m 20.4645s E"
